"file","test","passed","failed","errors","skipped","warnings","details"
"test-input-contract.R","loose column names normalize: TRIAL, ROW, ROUND MEAN, OBS",5,0,0,0,0,""
"test-input-contract.R","a missing required column fails gracefully - never crashes",6,0,0,0,0,""
"test-input-contract.R","a name collision after normalizing names the SOURCE column",2,0,0,0,0,""
"test-input-contract.R","column names are case-insensitive and whitespace-trimmed",2,0,0,0,0,""
"test-input-contract.R","a table with no TRIAL column becomes trial 1",2,0,0,0,0,""
"test-input-contract.R","Carlisle-2017 column aliases are accepted",5,0,0,0,0,""
"test-input-contract.R","is_category: numeric, integer-valued, with at least one NA",5,0,0,0,0,""
"test-input-contract.R","SE, Q1/Q3, and ROUND_DISPERSION are never swallowed as categories",3,0,0,0,0,""
"test-input-contract.R","unrecognized columns ride along as Misc, untouched",3,0,0,0,0,""
