"file","test","passed","failed","errors","skipped","warnings","details"
"test-quartile-draw.R","arms whose quartiles print equal are analyzed, not refused",3,0,0,0,0,""
"test-quartile-draw.R","quartiles printed in the wrong order are still refused",1,0,0,0,0,""
"test-quartile-draw.R","the note counts only the arms whose quartiles do not separate",2,0,0,0,0,""
"test-quartile-draw.R","a reversed pair in ONE arm is refused even when the pooled pair is in order",1,0,0,0,0,""
"test-quartile-draw.R","a supplied quartile precision survives a blank in another arm",3,0,0,0,0,""
"test-quartile-draw.R","the same seed gives the same p",1,0,0,0,0,""
"test-quartile-draw.R","identical printed medians still reach the attainable floor, and coarse printing raises it",4,0,0,0,0,""
"test-quartile-draw.R","coarser printed quartiles are no less conservative than finer ones",1,0,0,0,0,""
