"file","test","passed","failed","errors","skipped","warnings","details"
"test-screen-2026-09-10-0858.R","an implied arm size the analysis could never accept does not sink the document",7,0,0,0,0,""
"test-screen-2026-09-10-0858.R",".ppNFromCountPct() refuses in doubles, before as.integer()",5,0,0,0,0,""
