"statistic","probability"
9.83125,0.00310800310800311
10.8875,0.00155400155400155
5.15357142857,0.0326340326340326
4.09732142857,0.0435120435120435
9.37857142857,0.00543900543900544
3.79553571429,0.0652680652680652
0.62678571429,0.195804195804196
3.79553571429,0.0652680652680652
5.75714285714,0.0271950271950272
0.47589285714,0.217560217560217
1.53214285714,0.163170163170163
3.64464285714,0.0543900543900543
2.58839285714,0.108780108780109
6.96428571429,0.0163170163170163
